,Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
508,Powerpizzeria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4913687-Reviews-Powerpizzeria-Miami_Florida.html,"974 of 3,600",1.0,"50 SW 10th St, Miami, FL 33130-4119",TripAdvisor,-4119,False,33130
509,Island Chicken Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2437359-Reviews-Island_Chicken_Grill-Miami_Florida.html,"651 of 3,600",16.0,"Miami International Airport: After checkpoint, Terminal D, Gate D22 North Terminal, 1640 NW 42nd Ave, Miami, FL",TripAdvisor,"i, FL",False,
510,Capriccio on the river,http://www.tripadvisor.in/Restaurant_Review-g34438-d3977079-Reviews-Capriccio_on_the_river-Miami_Florida.html,"1,099 of 3,600",10.0,"31 SE 5th St., Miami, FL, Miami, FL",TripAdvisor,"i, FL",False,
511,MIO cafe bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d4927846-Reviews-MIO_cafe_bistro-Miami_Florida.html,,,"192 SE 1st Ave, Miami, FL 33131-1002",TripAdvisor,-1002,False,33131
512,Nothing But The Best,http://www.tripadvisor.in/Restaurant_Review-g34438-d916568-Reviews-Nothing_But_The_Best-Miami_Florida.html,"266 of 3,600",7.0,"2525 SW 3rd Avenue, Miami, FL 33129",TripAdvisor,33129,True,33129
513,Siam Dragon,http://www.tripadvisor.in/Restaurant_Review-g34438-d3358174-Reviews-Siam_Dragon-Miami_Florida.html,"1,251 of 3,600",3.0,"7748 North Kendall Drive, Miami, FL 33156",TripAdvisor,33156,True,33156
514,Finnegan's 2,http://www.tripadvisor.in/Restaurant_Review-g34438-d3909018-Reviews-Finnegan_s_2-Miami_Florida.html,"1,729 of 3,600",3.0,"942 Lincoln Mall, Miami, FL",TripAdvisor,"i, FL",False,
515,Dunkin' Donuts,http://www.tripadvisor.in/Restaurant_Review-g34438-d3963962-Reviews-Dunkin_Donuts-Miami_Florida.html,"124 of 3,600",23.0,"Miami International Airport, 2800 S Le Jeune Rd, Miami, FL 33134",TripAdvisor,33134,True,33134
516,Cafe Lago,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201301-Reviews-Cafe_Lago-Miami_Florida.html,,,"9333 NW 12th St, Miami, FL 33172",TripAdvisor,33172,True,33172
517,Soya & Pomodoro,http://www.tripadvisor.in/Restaurant_Review-g34438-d934144-Reviews-Soya_Pomodoro-Miami_Florida.html,"46 of 3,600",39.0,"120 NE 1st St, Miami, FL 33132-2502",TripAdvisor,-2502,False,33132
518,Natural Chicken Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182127-Reviews-Natural_Chicken_Grill-Miami_Florida.html,,,"10840 SW 104th St, Miami, FL 33176",TripAdvisor,33176,True,33176
519,"Vino E Olio
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d1995150-Reviews-Vino_E_Olio-Miami_Florida.html,,3.0,"139 NE 39th St, Miami, FL 33137",TripAdvisor,33137,True,33137
520,VERO Italian,http://www.tripadvisor.in/Restaurant_Review-g34438-d5008797-Reviews-VERO_Italian-Miami_Florida.html,"1 of 3,600",22.0,"90 SE 1st Street, Miami, FL 33131",TripAdvisor,33131,True,33131
521,Filito Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d936934-Reviews-Filito_Cafeteria-Miami_Florida.html,,,"2200 NW 12th Ave, Miami, FL 33127",TripAdvisor,33127,True,33127
522,Sushi Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207570-Reviews-Sushi_Express-Miami_Florida.html,,,"8349 NW 12th St, Miami, FL 33126",TripAdvisor,33126,True,33126
523,The Juicery Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207902-Reviews-The_Juicery_Bar-Miami_Florida.html,"702 of 3,600",3.0,"635 Brickell Key Drive, Miami, FL 33131",TripAdvisor,33131,True,33131
524,E S Mero Mero Peruvian,http://www.tripadvisor.in/Restaurant_Review-g34438-d921248-Reviews-E_S_Mero_Mero_Peruvian-Miami_Florida.html,,,"15066 SW 56th St, Miami, FL 33185",TripAdvisor,33185,True,33185
525,Iberia Foods,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207931-Reviews-Iberia_Foods-Miami_Florida.html,,,"12300 NW 32nd Ave, Miami, FL 33167",TripAdvisor,33167,True,33167
526,Hoagie Hut,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192798-Reviews-Hoagie_Hut-Miami_Florida.html,,,"11011 NW 27th Ave, Miami, FL 33167",TripAdvisor,33167,True,33167
527,Cajun & Grill of Dadeland,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192750-Reviews-Cajun_Grill_of_Dadeland-Miami_Florida.html,"1,731 of 3,600",1.0,"7561 N Kendall Dr, Miami, FL 33156",TripAdvisor,33156,True,33156
528,Pandebono Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4929298-Reviews-Pandebono_Bakery-Miami_Florida.html,,,"7473 SW 8th St, Miami, FL 33144-4547",TripAdvisor,-4547,False,33144
529,Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d5104205-Reviews-Subway-Miami_Florida.html,,,"105 E Flagler St, Miami, FL 33131",TripAdvisor,33131,True,33131
530,Miami Subs Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207852-Reviews-Miami_Subs_Grill-Miami_Florida.html,"1,233 of 3,600",4.0,"1099 NW 42nd Ave, Miami, FL 33126",TripAdvisor,33126,True,33126
531,Toni Sushi,http://www.tripadvisor.in/Restaurant_Review-g34438-d3419979-Reviews-Toni_Sushi-Miami_Florida.html,"279 of 3,600",12.0,"Washington, Miami, FL",TripAdvisor,"i, FL",False,
532,Lekoke Wine and Bites,http://www.tripadvisor.in/Restaurant_Review-g34438-d5444248-Reviews-Lekoke_Wine_and_Bites-Miami_Florida.html,,1.0,"1225 SW 8 Street, Miami, FL 33135",TripAdvisor,33135,True,33135
533,Pier 94,http://www.tripadvisor.in/Restaurant_Review-g34438-d2543685-Reviews-Pier_94-Miami_Florida.html,"1,152 of 3,600",3.0,"94 SE 1st street, Miami, FL",TripAdvisor,"i, FL",False,
534,Bombay Darbar,http://www.tripadvisor.in/Restaurant_Review-g34438-d1997812-Reviews-Bombay_Darbar-Miami_Florida.html,"16 of 3,600",129.0,"3195 Commodore Plaza, Coconut Grove, Miami, FL 33133",TripAdvisor,33133,True,33133
535,Batting Cage Sports Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d3446246-Reviews-Batting_Cage_Sports_Bar-Miami_Florida.html,"1,584 of 3,600",6.0,"1704 NW 7th Street, Miami, FL 33125",TripAdvisor,33125,True,33125
536,Kfc,http://www.tripadvisor.in/Restaurant_Review-g34438-d5101317-Reviews-Kfc-Miami_Florida.html,,,"720 NW 37th Ave, Miami, FL 33125",TripAdvisor,33125,True,33125
537,Largo Bar & Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2067583-Reviews-Largo_Bar_Grill-Miami_Florida.html,"668 of 3,600",54.0,"401 Biscayne Blvd, Ste S203, Miami, FL 33132-1979",TripAdvisor,-1979,False,33132
538,Los Ranchos Steakhouse,http://www.tripadvisor.in/Restaurant_Review-g34438-d3615793-Reviews-Los_Ranchos_Steakhouse-Miami_Florida.html,"886 of 3,600",7.0,"125 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,True,33174
539,Chinese to Go,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182128-Reviews-Chinese_to_Go-Miami_Florida.html,,,"1520 NE 205th Ter, Miami, FL 33179-2108",TripAdvisor,-2108,False,33179
540,Mr. Pasta's Catering & Gourmet Foods,http://www.tripadvisor.in/Restaurant_Review-g34438-d4920604-Reviews-Mr_Pasta_s_Catering_Gourmet_Foods-Miami_Florida.html,,,"7188 SW 47th Street, Miami, FL 33155",TripAdvisor,33155,True,33155
541,Little Lotus,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182117-Reviews-Little_Lotus-Miami_Florida.html,"1,604 of 3,600",5.0,"25 N Miami Ave, Ste 107, Miami, FL 33130",TripAdvisor,33130,True,33130
542,China Delight Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197636-Reviews-China_Delight_Chinese_Restaurant-Miami_Florida.html,,,"13911 SW 42nd St, Ste 111, Miami, FL 33175",TripAdvisor,33175,True,33175
543,Taco Heat,http://www.tripadvisor.in/Restaurant_Review-g34438-d5217812-Reviews-Taco_Heat-Miami_Florida.html,,,"Miami, FL 33125",TripAdvisor,33125,True,33125
544,Daily Bread Marketplace,http://www.tripadvisor.in/Restaurant_Review-g34438-d466645-Reviews-Daily_Bread_Marketplace-Miami_Florida.html,"472 of 3,600",41.0,"2400 SW 27th St, Miami, FL 33133-2236",TripAdvisor,-2236,False,33133
545,Victorino's sub & pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4835724-Reviews-Victorino_s_sub_pizza-Miami_Florida.html,,,"10548 Sw 8 St, Miami, FL 33174",TripAdvisor,33174,True,33174
546,Oasis Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d465723-Reviews-Oasis_Cafe-Miami_Florida.html,"1,618 of 3,600",4.0,"976 41st St, Miami, FL 33127",TripAdvisor,33127,True,33127
547,Brio Tuscan Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4003835-Reviews-Brio_Tuscan_Grill-Miami_Florida.html,"429 of 3,600",42.0,"8888 SW 136 St, The Falls, Miami, FL 33176",TripAdvisor,33176,True,33176
548,Quiznos,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562596-Reviews-Quiznos-Miami_Florida.html,,,"13710 SW 56th St, Miami, FL 33175",TripAdvisor,33175,True,33175
549,Vino's in the Grove,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562962-Reviews-Vino_s_in_the_Grove-Miami_Florida.html,"405 of 3,600",3.0,"3409 Main Highway, Miami, FL 33133",TripAdvisor,33133,True,33133
550,Sunset Bakery and Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207886-Reviews-Sunset_Bakery_and_Cafeteria-Miami_Florida.html,,,"8788 Sw 72nd St, Miami, FL 33173",TripAdvisor,33173,True,33173
551,McDonald's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182180-Reviews-McDonald_s-Miami_Florida.html,,,"8841 SW 107th Ave, Miami, FL 33176",TripAdvisor,33176,True,33176
552,Little Caesars Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d5099848-Reviews-Little_Caesars_Pizza-Miami_Florida.html,,,"11728 SW 104th St, Miami, FL 33186-3601",TripAdvisor,-3601,False,33186
553,Dimendiva,http://www.tripadvisor.in/Restaurant_Review-g34438-d4836026-Reviews-Dimendiva-Miami_Florida.html,,,"99 Nw 183rd Street Suite#240, Miami, FL 33169",TripAdvisor,33169,True,33169
554,Power Smoothie Hammocks,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369043-Reviews-Power_Smoothie_Hammocks-Miami_Florida.html,,,"10201 Hammocks Blvd Ste 139, Ste 132, Miami, FL 33196",TripAdvisor,33196,True,33196
555,Quiznos,http://www.tripadvisor.in/Restaurant_Review-g34438-d879237-Reviews-Quiznos-Miami_Florida.html,"1,232 of 3,600",1.0,"19925 NW 2nd Ave, Miami, FL 33169",TripAdvisor,33169,True,33169
556,KFC,http://www.tripadvisor.in/Restaurant_Review-g34438-d4478675-Reviews-KFC-Miami_Florida.html,"1,643 of 3,600",1.0,"6195 NW 27th Ave, Miami, FL 33142",TripAdvisor,33142,True,33142
557,FMG Palencia,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182092-Reviews-FMG_Palencia-Miami_Florida.html,,,"901 NW 17th St, Ste E, Miami, FL 33136",TripAdvisor,33136,True,33136
558,La Fogata,http://www.tripadvisor.in/Restaurant_Review-g34438-d881274-Reviews-La_Fogata-Miami_Florida.html,"784 of 3,600",15.0,"8732 Mills Dr, Miami, FL 33183-4808",TripAdvisor,-4808,False,33183
559,La Patagonia Argentina,http://www.tripadvisor.in/Restaurant_Review-g34438-d544978-Reviews-La_Patagonia_Argentina-Miami_Florida.html,"26 of 3,600",109.0,"4802 NW 7th St, Miami, FL 33126-2102",TripAdvisor,-2102,False,33126
560,Romano's Macaroni Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d465913-Reviews-Romano_s_Macaroni_Grill-Miami_Florida.html,"552 of 3,600",56.0,"8700 NW 18 Terrace, Miami, FL 33172",TripAdvisor,33172,True,33172
561,La Perla Del Rincon Del Mar,http://www.tripadvisor.in/Restaurant_Review-g34438-d2649938-Reviews-La_Perla_Del_Rincon_Del_Mar-Miami_Florida.html,"696 of 3,600",4.0,"13744 Southwest 152nd Street, Miami, FL",TripAdvisor,"i, FL",False,
562,Holiday Bakery & Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4855796-Reviews-Holiday_Bakery_Cafe-Miami_Florida.html,,,"501 Marlins Way, #1, Miami, FL 33125",TripAdvisor,33125,True,33125
563,Cantina Grill At Kendall Village,http://www.tripadvisor.in/Restaurant_Review-g34438-d4509200-Reviews-Cantina_Grill_At_Kendall_Village-Miami_Florida.html,"913 of 3,600",1.0,"10471 N Kendall Dr, Miami, FL 33176",TripAdvisor,33176,True,33176
564,Halley's Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193434-Reviews-Halley_s_Cafe-Miami_Florida.html,,,"12500 SW 130th St, Ste 1, Miami, FL 33186",TripAdvisor,33186,True,33186
565,Burger House,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207652-Reviews-Burger_House-Miami_Florida.html,,,"19208 W Dixie Hwy, Miami, FL 33180",TripAdvisor,33180,True,33180
566,Doma Polo Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d3441559-Reviews-Doma_Polo_Bistro-Miami_Florida.html,"838 of 3,600",36.0,"900 Biscayne Blvd, Miami, FL 33132",TripAdvisor,33132,True,33132
567,Jah-Net's Jamaican Cuisine,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182148-Reviews-Jah_Net_s_Jamaican_Cuisine-Miami_Florida.html,,,"15042 NW 7th Ave, Miami, FL 33168",TripAdvisor,33168,True,33168
568,Paradise Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4368615-Reviews-Paradise_Cafe-Miami_Florida.html,"1,384 of 3,600",1.0,"19575 Biscayne Blvd, Ste 1417, Miami, FL 33180",TripAdvisor,33180,True,33180
569,Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182245-Reviews-Subway-Miami_Florida.html,,,"2525 NW 62nd St, Ste 1312, Miami, FL 33147",TripAdvisor,33147,True,33147
570,Planet Sushi,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182315-Reviews-Planet_Sushi-Miami_Florida.html,"1,740 of 3,600",1.0,"26 Sw 8th Street, Miami, FL 33130",TripAdvisor,33130,True,33130
571,Cold Stone Creamery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182372-Reviews-Cold_Stone_Creamery-Miami_Florida.html,"1,000 of 3,600",1.0,"12536 SW 120th St, Miami, FL 33186",TripAdvisor,33186,True,33186
572,El Tamarindo,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201292-Reviews-El_Tamarindo-Miami_Florida.html,,,"10117 NW 27th Ave, Miami, FL 33147",TripAdvisor,33147,True,33147
573,Saucy 'Stache,http://www.tripadvisor.in/Restaurant_Review-g34438-d5421655-Reviews-Saucy_Stache-Miami_Florida.html,,,"4882 SW 75 Avenue, Miami, FL 33155",TripAdvisor,33155,True,33155
574,El Farito Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d912487-Reviews-El_Farito_Restaurant-Miami_Florida.html,,,"3300 NW South River Dr, Miami, FL 33142",TripAdvisor,33142,True,33142
575,Latin American Bayside Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d1860572-Reviews-Latin_American_Bayside_Cafe-Miami_Florida.html,"762 of 3,600",56.0,"401 Biscayne Blvd., R106, Miami, FL 33132-1924",TripAdvisor,-1924,False,33132
576,Chef Vincent Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d2662896-Reviews-Chef_Vincent_Restaurant-Miami_Florida.html,"1,768 of 3,600",2.0,"736 Ocean Drive Grder 3521, 33139 Miami Beach, Miami, FL",TripAdvisor,"i, FL",False,
577,Yaya's Miami Sushi & Seafood,http://www.tripadvisor.in/Restaurant_Review-g34438-d6501862-Reviews-Yaya_s_Miami_Sushi_Seafood-Miami_Florida.html,"864 of 3,600",1.0,"1148 SW 27th Ave, Miami, FL 33135",TripAdvisor,33135,True,33135
578,Pizza Hut,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207536-Reviews-Pizza_Hut-Miami_Florida.html,,,"14433 Country Walk Dr, Miami, FL 33186",TripAdvisor,33186,True,33186
579,La Capital De Los Jugos,http://www.tripadvisor.in/Restaurant_Review-g34438-d4440676-Reviews-La_Capital_De_Los_Jugos-Miami_Florida.html,"1,118 of 3,600",1.0,"2401 SW 122nd Ave, Miami, FL",TripAdvisor,"i, FL",False,
580,Cascade Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4199793-Reviews-Cascade_Restaurant-Miami_Florida.html,,,"304 NE 79th St, Miami, FL 33138-4860",TripAdvisor,-4860,False,33138
581,Ciro's Italian Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d2715497-Reviews-Ciro_s_Italian_Restaurant-Miami_Florida.html,"1,052 of 3,600",5.0,"13025 SW 89th Place, Miami, FL 33176",TripAdvisor,33176,True,33176
582,Sakura Sushi Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d3442979-Reviews-Sakura_Sushi_Bar-Miami_Florida.html,"576 of 3,600",6.0,"1180 S.W. 57th Ave, Miami, FL 33144",TripAdvisor,33144,True,33144
583,La Bottega on the Bay,http://www.tripadvisor.in/Restaurant_Review-g34438-d2456230-Reviews-La_Bottega_on_the_Bay-Miami_Florida.html,"400 of 3,600",13.0,"1800 North Bayshore Drive, Miami, FL 33132",TripAdvisor,33132,True,33132
584,El Rincon del Coqui,http://www.tripadvisor.in/Restaurant_Review-g34438-d4826659-Reviews-El_Rincon_del_Coqui-Miami_Florida.html,"1,808 of 3,600",,"Mobile, Miami, FL 33196",TripAdvisor,33196,True,33196
585,La Provence,http://www.tripadvisor.in/Restaurant_Review-g34438-d2712824-Reviews-La_Provence-Miami_Florida.html,"86 of 3,600",15.0,"1064 Brickell Avenue, Miami, FL",TripAdvisor,"i, FL",False,
586,El Amanecer Restaurant and Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193499-Reviews-El_Amanecer_Restaurant_and_Cafeteria-Miami_Florida.html,,,"1325 SW 70th Ave, Miami, FL 33144-5424",TripAdvisor,-5424,False,33144
587,Burger King,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182125-Reviews-Burger_King-Miami_Florida.html,,,"11200 SW 137th Ave, Miami, FL 33186",TripAdvisor,33186,True,33186
588,Ben & Jerry's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4440421-Reviews-Ben_Jerry_s-Miami_Florida.html,,,"Liberty of the Seas, Royal Caribbean Cruises, Ltd., Miami, FL 33132",TripAdvisor,33132,True,33132
589,Denny's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207637-Reviews-Denny_s-Miami_Florida.html,"789 of 3,600",4.0,"1450 NW 183rd St, Miami, FL 33179",TripAdvisor,33179,True,33179
590,El Rinconcito Paisa,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182238-Reviews-El_Rinconcito_Paisa-Miami_Florida.html,,,"12825 SW 42nd St, Miami, FL 33175",TripAdvisor,33175,True,33175
591,Moloko: The Art of Crepe & Coffee,http://www.tripadvisor.in/Restaurant_Review-g34438-d4552356-Reviews-Moloko_The_Art_of_Crepe_Coffee-Miami_Florida.html,"1,710 of 3,600",2.0,"3201 N Miami Ave Suite 104, Miami, FL 33127",TripAdvisor,33127,True,33127
592,Hungry Howie's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d6405484-Reviews-Hungry_Howie_s_Pizza-Miami_Florida.html,,,"3206 Grand Ave, Miami, FL 33133",TripAdvisor,33133,True,33133
593,La Dolce Vita Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4606964-Reviews-La_Dolce_Vita_Pizza-Miami_Florida.html,"884 of 3,600",2.0,"2717 SW 37th Avenue, Coconut Grove, Miami, FL 33133",TripAdvisor,33133,True,33133
594,Joe's Place,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182114-Reviews-Joe_s_Place-Miami_Florida.html,,,"2491 NW 72nd Ave, Miami, FL 33122",TripAdvisor,33122,True,33122
595,Green Street Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d466656-Reviews-Green_Street_Cafe-Miami_Florida.html,"42 of 3,600",142.0,"3110 Commodore Plaza, Miami, FL 33133-5818",TripAdvisor,-5818,False,33133
596,Taco Bell,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207580-Reviews-Taco_Bell-Miami_Florida.html,,,"13550 SW 152nd St, Miami, FL 33177",TripAdvisor,33177,True,33177
597,Topeka Grille,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194053-Reviews-Topeka_Grille-Miami_Florida.html,,,"12942 SW 120th St, Miami, FL 33186-4514",TripAdvisor,-4514,False,33186
598,IHOP,http://www.tripadvisor.in/Restaurant_Review-g34438-d880668-Reviews-IHOP-Miami_Florida.html,"165 of 3,600",60.0,"11927 S Dixie Hwy, Miami, FL 33156",TripAdvisor,33156,True,33156
599,Machiya Modern Japanese,http://www.tripadvisor.in/Restaurant_Review-g34438-d3738445-Reviews-Machiya_Modern_Japanese-Miami_Florida.html,"403 of 3,600",18.0,"3252 NE 1st Ave, Suite 116, Miami, FL 33137",TripAdvisor,33137,True,33137
600,Floridita Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d5068154-Reviews-Floridita_Restaurant-Miami_Florida.html,,,"4235 W Flagler St, Miami, FL 33134.",TripAdvisor,3134.,False,
601,Ceiba Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182091-Reviews-Ceiba_Cafe-Miami_Florida.html,,,"280 NW 79th St, Miami, FL 33150",TripAdvisor,33150,True,33150
602,Almazar,http://www.tripadvisor.in/Restaurant_Review-g34438-d2169832-Reviews-Almazar-Miami_Florida.html,"1,412 of 3,600",1.0,"1665 Southwest 107th Ave, Miami, FL",TripAdvisor,"i, FL",False,
603,Fado Irish Pub and Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d2645728-Reviews-Fado_Irish_Pub_and_Restaurant-Miami_Florida.html,"226 of 3,600",32.0,"900 South Miami Ave., Suite 200, Miami, FL",TripAdvisor,"i, FL",False,
604,Wild Bean Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182019-Reviews-Wild_Bean_Cafe-Miami_Florida.html,,,"2445 W Flagler St, Miami, FL 33135",TripAdvisor,33135,True,33135
605,South Florida Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d5540565-Reviews-South_Florida_Bakery-Miami_Florida.html,,,"14159 SW 144th St, Miami, FL 33186",TripAdvisor,33186,True,33186
606,Amici Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193393-Reviews-Amici_Pizza-Miami_Florida.html,,,"15516 SW 72nd St, Miami, FL 33193",TripAdvisor,33193,True,33193
607,Balans Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d1372037-Reviews-Balans_Restaurant-Miami_Florida.html,"516 of 3,600",88.0,"901 S Miami Avenue, Miami, FL 33131",TripAdvisor,33131,True,33131
608,Pucci's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d2588042-Reviews-Pucci_s_Pizza-Miami_Florida.html,"687 of 3,600",23.0,"888 Biscayne Blvd, Miami, FL 33132-1550",TripAdvisor,-1550,False,33132
