Restaurant Name,Url,Rating,Votes,Address,Source,Zip,check,new_zip
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d5575318-Reviews-Subway-Miami_Florida.html,,,"10645 NW 7th Ave, Ste 109, Miami, FL 33150",TripAdvisor,33150,TRUE,33150
El Centro Americano,http://www.tripadvisor.in/Restaurant_Review-g34438-d4368610-Reviews-El_Centro_Americano-Miami_Florida.html,"1,383 of 3,600",1,"155 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Top Burger,http://www.tripadvisor.in/Restaurant_Review-g34438-d3580904-Reviews-Top_Burger-Miami_Florida.html,"421 of 3,600",6,"109 Ne 1st Ave, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
"Bertoni
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d1640278-Reviews-Bertoni-Miami_Florida.html,,1,"3462 Main Hwy, Coconut Grove, Miami, FL",TripAdvisor,"i, FL",FALSE,
Geo's Ice Cream,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193506-Reviews-Geo_s_Ice_Cream-Miami_Florida.html,,,"204 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4181617-Reviews-Subway-Miami_Florida.html,,,"11281 SW 152nd St, Miami, FL 33157",TripAdvisor,33157,TRUE,33157
El Tambo Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d5109800-Reviews-El_Tambo_Grill-Miami_Florida.html,"1,410 of 3,600",6,"12861 SW 88th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182026-Reviews-Subway-Miami_Florida.html,,,"9803 SW 40th St, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
Cafe Del Teatro,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192720-Reviews-Cafe_Del_Teatro-Miami_Florida.html,"1,196 of 3,600",1,"8 SE 2nd Ave, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Fast Pizza LLC,http://www.tripadvisor.in/Restaurant_Review-g34438-d910033-Reviews-Fast_Pizza_LLC-Miami_Florida.html,"1,749 of 3,600",1,"989 SW 4th St, Miami, FL 33130-2211",TripAdvisor,-2211,FALSE,33130
Pizza-Wok,http://www.tripadvisor.in/Restaurant_Review-g34438-d4371006-Reviews-Pizza_Wok-Miami_Florida.html,,,"1945 SW 8th St, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Lenny's Place,http://www.tripadvisor.in/Restaurant_Review-g34438-d4203010-Reviews-Lenny_s_Place-Miami_Florida.html,,,"14604 NW 7th Ave, Miami, FL 33168",TripAdvisor,33168,TRUE,33168
La Mia Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d5083322-Reviews-La_Mia_Bakery-Miami_Florida.html,,,"2969 NW 17th Ave, Miami, FL 33142-6631",TripAdvisor,-6631,FALSE,33142
Miyagi Sushi,http://www.tripadvisor.in/Restaurant_Review-g34438-d3512646-Reviews-Miyagi_Sushi-Miami_Florida.html,"1,611 of 3,600",1,"10480 SW 72 St, Miami, FL 33173",TripAdvisor,33173,TRUE,33173
George's in the Grove,http://www.tripadvisor.in/Restaurant_Review-g34438-d1770323-Reviews-George_s_in_the_Grove-Miami_Florida.html,"445 of 3,600",65,"3145 Commodore Plz, Coconut Grove, Miami, FL 33133-5817",TripAdvisor,-5817,FALSE,33133
Don Criollito Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194002-Reviews-Don_Criollito_Restaurant-Miami_Florida.html,,,"12039 SW 132nd Ct, Unit 1, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Domino's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182387-Reviews-Domino_s_Pizza-Miami_Florida.html,"259 of 3,600",17,"4150 NW 7th St, Ste 100B, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Mykonos,http://www.tripadvisor.in/Restaurant_Review-g34438-d431912-Reviews-Mykonos-Miami_Florida.html,"1,342 of 3,600",51,"1201 Coral Wy, Miami, FL 33145-2961",TripAdvisor,-2961,FALSE,33145
Salt and Pepper,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192729-Reviews-Salt_and_Pepper-Miami_Florida.html,"1,312 of 3,600",1,"777 NW 72nd Ave, Ste 2074, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Chef Creole Seafood,http://www.tripadvisor.in/Restaurant_Review-g34438-d4114807-Reviews-Chef_Creole_Seafood-Miami_Florida.html,,,"200 NW 54th Street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Che Pasta,http://www.tripadvisor.in/Restaurant_Review-g34438-d3323542-Reviews-Che_Pasta-Miami_Florida.html,"1,795 of 3,600",5,"19575 Biscayne Blvd # 1373, Aventura Mall, Miami, FL 33180",TripAdvisor,33180,TRUE,33180
First Hong Kong Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d2328484-Reviews-First_Hong_Kong_Cafe-Miami_Florida.html,"1,759 of 3,600",3,"117 se 2nd street, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Weberman's Traditional Foods,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193491-Reviews-Weberman_s_Traditional_Foods-Miami_Florida.html,,,"336 NE 59th St, Miami, FL 33137-2114",TripAdvisor,-2114,FALSE,33137
Caviar and More,http://www.tripadvisor.in/Restaurant_Review-g34438-d5483685-Reviews-Caviar_and_More-Miami_Florida.html,,1,"Aventura Mall, Miami, FL 33179",TripAdvisor,33179,TRUE,33179
Snappers Fish and Chicken,http://www.tripadvisor.in/Restaurant_Review-g34438-d5267168-Reviews-Snappers_Fish_and_Chicken-Miami_Florida.html,,,"18312 NW 7th Ave, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
China Village,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197616-Reviews-China_Village-Miami_Florida.html,,,"7909 NW 2nd street, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Anna's Restaurant and Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4838415-Reviews-Anna_s_Restaurant_and_Cafeteria-Miami_Florida.html,,,"3635 West Flagler Street, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Don Burrito,http://www.tripadvisor.in/Restaurant_Review-g34438-d837209-Reviews-Don_Burrito-Miami_Florida.html,"1,256 of 3,600",4,"18464 NW 67th Ave, Miami, FL 33015-3412",TripAdvisor,-3412,FALSE,33015
Bellante's Pizza & Pasta,http://www.tripadvisor.in/Restaurant_Review-g34438-d839598-Reviews-Bellante_s_Pizza_Pasta-Miami_Florida.html,"1,344 of 3,600",1,"1684 NE Miami Gardens Dr, Miami, FL 33179-4900",TripAdvisor,-4900,FALSE,33179
New York Roma Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182197-Reviews-New_York_Roma_Pizza-Miami_Florida.html,"806 of 3,600",6,"1444 Biscayne Blvd, Ste 103, Miami, FL 33132",TripAdvisor,33132,TRUE,33132
The Gourmet Cookie Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4917914-Reviews-The_Gourmet_Cookie_Cafe-Miami_Florida.html,,,"3701 Grand Ave, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Cabana 2,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207628-Reviews-Cabana_2-Miami_Florida.html,,,"435 SW 8th St, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Cafe Latino,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207603-Reviews-Cafe_Latino-Miami_Florida.html,"1,215 of 3,600",1,"99 NW 183rd St, Ste 227A, Miami, FL 33169-4552",TripAdvisor,-4552,FALSE,33169
Pizzarium,http://www.tripadvisor.in/Restaurant_Review-g34438-d3434975-Reviews-Pizzarium-Miami_Florida.html,"38 of 3,600",39,"69 E. Flagler St., Miami, FL",TripAdvisor,"i, FL",FALSE,
La Crema De Las Empanadas,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207592-Reviews-La_Crema_De_Las_Empanadas-Miami_Florida.html,,,"10674 SW 24th St, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
Le Meridien - Sunny Isles Beach,http://www.tripadvisor.in/Restaurant_Review-g34438-d1371144-Reviews-Le_Meridien_Sunny_Isles_Beach-Miami_Florida.html,"744 of 3,600",4,"18683 Collins Avenue, Miami, FL 33160",TripAdvisor,33160,TRUE,33160
Heads Or Tails Seafood,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182316-Reviews-Heads_Or_Tails_Seafood-Miami_Florida.html,"1,330 of 3,600",1,"3621 Nw 54 St, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
El Meson De Miami,http://www.tripadvisor.in/Restaurant_Review-g34438-d5421575-Reviews-El_Meson_De_Miami-Miami_Florida.html,,,"1460 NW 107 Avenue, Ste B-C, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Sports Grill-Hammocks,http://www.tripadvisor.in/Restaurant_Review-g34438-d4206069-Reviews-Sports_Grill_Hammocks-Miami_Florida.html,"1,141 of 3,600",1,"14617 SW 104th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
The Earl of Sandwich,http://www.tripadvisor.in/Restaurant_Review-g34438-d5785841-Reviews-The_Earl_of_Sandwich-Miami_Florida.html,"667 of 3,600",13,"Miami International Airport, Miami, FL",TripAdvisor,"i, FL",FALSE,
Dream Island,http://www.tripadvisor.in/Restaurant_Review-g34438-d4211896-Reviews-Dream_Island-Miami_Florida.html,,,"8429 NW 7th Ave, Miami, FL 33150-2501",TripAdvisor,-2501,FALSE,33150
Jimbo's,http://www.tripadvisor.in/Restaurant_Review-g34438-d518525-Reviews-Jimbo_s-Miami_Florida.html,"1,348 of 3,600",2,"Duck Lake Road, Virginia Key, Miami, FL",TripAdvisor,"i, FL",FALSE,
Union Restaurant and Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193483-Reviews-Union_Restaurant_and_Cafe-Miami_Florida.html,"701 of 3,600",3,"200 South Biscayne Blvd, Ste 200, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
T.G.I. Friday's,http://www.tripadvisor.in/Restaurant_Review-g34438-d5085801-Reviews-T_G_I_Friday_s-Miami_Florida.html,,,"11401 NW 12th St, Ste 516, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
1st Avenue Bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562550-Reviews-1st_Avenue_Bistro-Miami_Florida.html,,,"201 NW 1st Ave, Miami, FL 33128",TripAdvisor,33128,TRUE,33128
Pancheros Mexican Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193465-Reviews-Pancheros_Mexican_Grill-Miami_Florida.html,"690 of 3,600",2,"13440 SW 120th St, Miami, FL 33186",TripAdvisor,33186,TRUE,33186
Chick-N-Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197625-Reviews-Chick_N_Grill-Miami_Florida.html,,,"2911 Grand Ave, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Frankie's Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d1205826-Reviews-Frankie_s_Pizza-Miami_Florida.html,"48 of 3,600",24,"9118 Bird Road Miami, FL 33156, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Jhonny rocket dolphin mall,http://www.tripadvisor.in/Restaurant_Review-g34438-d4736379-Reviews-Jhonny_rocket_dolphin_mall-Miami_Florida.html,"210 of 3,600",13,"Dolphin mall, Miami, FL",TripAdvisor,"i, FL",FALSE,
Ho Wah Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4193992-Reviews-Ho_Wah_Restaurant-Miami_Florida.html,,,"11459 SW 40th St, Miami, FL 33165",TripAdvisor,33165,TRUE,33165
Sustain Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d2000155-Reviews-Sustain_Restaurant-Miami_Florida.html,"720 of 3,600",16,"3252 NE 1st Ave, Miami, FL 33137-4085",TripAdvisor,-4085,FALSE,33137
Sushi Mo,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182199-Reviews-Sushi_Mo-Miami_Florida.html,,,"835 NW 37th Ave, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Waxy O'Connor's on the River,http://www.tripadvisor.in/Restaurant_Review-g34438-d4313279-Reviews-Waxy_O_Connor_s_on_the_River-Miami_Florida.html,"1,270 of 3,600",2,"690 Sotuhwest 1st Court, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
Pizza Universe,http://www.tripadvisor.in/Restaurant_Review-g34438-d4194076-Reviews-Pizza_Universe-Miami_Florida.html,,,"18848 S Dixie Hwy, Miami, FL 33157",TripAdvisor,33157,TRUE,33157
Jaguey Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d5555842-Reviews-Jaguey_Bakery-Miami_Florida.html,,,"3251 NW North River Dr, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
Powerpizzeria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4913687-Reviews-Powerpizzeria-Miami_Florida.html,"974 of 3,600",1,"50 SW 10th St, Miami, FL 33130-4119",TripAdvisor,-4119,FALSE,33130
Island Chicken Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2437359-Reviews-Island_Chicken_Grill-Miami_Florida.html,"651 of 3,600",16,"Miami International Airport: After checkpoint, Terminal D, Gate D22 North Terminal, 1640 NW 42nd Ave, Miami, FL",TripAdvisor,"i, FL",FALSE,
Capriccio on the river,http://www.tripadvisor.in/Restaurant_Review-g34438-d3977079-Reviews-Capriccio_on_the_river-Miami_Florida.html,"1,099 of 3,600",10,"31 SE 5th St., Miami, FL, Miami, FL",TripAdvisor,"i, FL",FALSE,
MIO cafe bistro,http://www.tripadvisor.in/Restaurant_Review-g34438-d4927846-Reviews-MIO_cafe_bistro-Miami_Florida.html,,,"192 SE 1st Ave, Miami, FL 33131-1002",TripAdvisor,-1002,FALSE,33131
Nothing But The Best,http://www.tripadvisor.in/Restaurant_Review-g34438-d916568-Reviews-Nothing_But_The_Best-Miami_Florida.html,"266 of 3,600",7,"2525 SW 3rd Avenue, Miami, FL 33129",TripAdvisor,33129,TRUE,33129
Siam Dragon,http://www.tripadvisor.in/Restaurant_Review-g34438-d3358174-Reviews-Siam_Dragon-Miami_Florida.html,"1,251 of 3,600",3,"7748 North Kendall Drive, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Finnegan's 2,http://www.tripadvisor.in/Restaurant_Review-g34438-d3909018-Reviews-Finnegan_s_2-Miami_Florida.html,"1,729 of 3,600",3,"942 Lincoln Mall, Miami, FL",TripAdvisor,"i, FL",FALSE,
Dunkin' Donuts,http://www.tripadvisor.in/Restaurant_Review-g34438-d3963962-Reviews-Dunkin_Donuts-Miami_Florida.html,"124 of 3,600",23,"Miami International Airport, 2800 S Le Jeune Rd, Miami, FL 33134",TripAdvisor,33134,TRUE,33134
Cafe Lago,http://www.tripadvisor.in/Restaurant_Review-g34438-d4201301-Reviews-Cafe_Lago-Miami_Florida.html,,,"9333 NW 12th St, Miami, FL 33172",TripAdvisor,33172,TRUE,33172
Soya & Pomodoro,http://www.tripadvisor.in/Restaurant_Review-g34438-d934144-Reviews-Soya_Pomodoro-Miami_Florida.html,"46 of 3,600",39,"120 NE 1st St, Miami, FL 33132-2502",TripAdvisor,-2502,FALSE,33132
Natural Chicken Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182127-Reviews-Natural_Chicken_Grill-Miami_Florida.html,,,"10840 SW 104th St, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
"Vino E Olio
- CLOSED",http://www.tripadvisor.in/Restaurant_Review-g34438-d1995150-Reviews-Vino_E_Olio-Miami_Florida.html,,3,"139 NE 39th St, Miami, FL 33137",TripAdvisor,33137,TRUE,33137
VERO Italian,http://www.tripadvisor.in/Restaurant_Review-g34438-d5008797-Reviews-VERO_Italian-Miami_Florida.html,"1 of 3,600",22,"90 SE 1st Street, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Filito Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d936934-Reviews-Filito_Cafeteria-Miami_Florida.html,,,"2200 NW 12th Ave, Miami, FL 33127",TripAdvisor,33127,TRUE,33127
Sushi Express,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207570-Reviews-Sushi_Express-Miami_Florida.html,,,"8349 NW 12th St, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
The Juicery Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207902-Reviews-The_Juicery_Bar-Miami_Florida.html,"702 of 3,600",3,"635 Brickell Key Drive, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
E S Mero Mero Peruvian,http://www.tripadvisor.in/Restaurant_Review-g34438-d921248-Reviews-E_S_Mero_Mero_Peruvian-Miami_Florida.html,,,"15066 SW 56th St, Miami, FL 33185",TripAdvisor,33185,TRUE,33185
Iberia Foods,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207931-Reviews-Iberia_Foods-Miami_Florida.html,,,"12300 NW 32nd Ave, Miami, FL 33167",TripAdvisor,33167,TRUE,33167
Hoagie Hut,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192798-Reviews-Hoagie_Hut-Miami_Florida.html,,,"11011 NW 27th Ave, Miami, FL 33167",TripAdvisor,33167,TRUE,33167
Cajun & Grill of Dadeland,http://www.tripadvisor.in/Restaurant_Review-g34438-d4192750-Reviews-Cajun_Grill_of_Dadeland-Miami_Florida.html,"1,731 of 3,600",1,"7561 N Kendall Dr, Miami, FL 33156",TripAdvisor,33156,TRUE,33156
Pandebono Bakery,http://www.tripadvisor.in/Restaurant_Review-g34438-d4929298-Reviews-Pandebono_Bakery-Miami_Florida.html,,,"7473 SW 8th St, Miami, FL 33144-4547",TripAdvisor,-4547,FALSE,33144
Subway,http://www.tripadvisor.in/Restaurant_Review-g34438-d5104205-Reviews-Subway-Miami_Florida.html,,,"105 E Flagler St, Miami, FL 33131",TripAdvisor,33131,TRUE,33131
Miami Subs Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207852-Reviews-Miami_Subs_Grill-Miami_Florida.html,"1,233 of 3,600",4,"1099 NW 42nd Ave, Miami, FL 33126",TripAdvisor,33126,TRUE,33126
Toni Sushi,http://www.tripadvisor.in/Restaurant_Review-g34438-d3419979-Reviews-Toni_Sushi-Miami_Florida.html,"279 of 3,600",12,"Washington, Miami, FL",TripAdvisor,"i, FL",FALSE,
Lekoke Wine and Bites,http://www.tripadvisor.in/Restaurant_Review-g34438-d5444248-Reviews-Lekoke_Wine_and_Bites-Miami_Florida.html,,1,"1225 SW 8 Street, Miami, FL 33135",TripAdvisor,33135,TRUE,33135
Pier 94,http://www.tripadvisor.in/Restaurant_Review-g34438-d2543685-Reviews-Pier_94-Miami_Florida.html,"1,152 of 3,600",3,"94 SE 1st street, Miami, FL",TripAdvisor,"i, FL",FALSE,
Bombay Darbar,http://www.tripadvisor.in/Restaurant_Review-g34438-d1997812-Reviews-Bombay_Darbar-Miami_Florida.html,"16 of 3,600",129,"3195 Commodore Plaza, Coconut Grove, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Batting Cage Sports Bar,http://www.tripadvisor.in/Restaurant_Review-g34438-d3446246-Reviews-Batting_Cage_Sports_Bar-Miami_Florida.html,"1,584 of 3,600",6,"1704 NW 7th Street, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Kfc,http://www.tripadvisor.in/Restaurant_Review-g34438-d5101317-Reviews-Kfc-Miami_Florida.html,,,"720 NW 37th Ave, Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Largo Bar & Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d2067583-Reviews-Largo_Bar_Grill-Miami_Florida.html,"668 of 3,600",54,"401 Biscayne Blvd, Ste S203, Miami, FL 33132-1979",TripAdvisor,-1979,FALSE,33132
Los Ranchos Steakhouse,http://www.tripadvisor.in/Restaurant_Review-g34438-d3615793-Reviews-Los_Ranchos_Steakhouse-Miami_Florida.html,"886 of 3,600",7,"125 SW 107th Ave, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Chinese to Go,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182128-Reviews-Chinese_to_Go-Miami_Florida.html,,,"1520 NE 205th Ter, Miami, FL 33179-2108",TripAdvisor,-2108,FALSE,33179
Mr. Pasta's Catering & Gourmet Foods,http://www.tripadvisor.in/Restaurant_Review-g34438-d4920604-Reviews-Mr_Pasta_s_Catering_Gourmet_Foods-Miami_Florida.html,,,"7188 SW 47th Street, Miami, FL 33155",TripAdvisor,33155,TRUE,33155
Little Lotus,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182117-Reviews-Little_Lotus-Miami_Florida.html,"1,604 of 3,600",5,"25 N Miami Ave, Ste 107, Miami, FL 33130",TripAdvisor,33130,TRUE,33130
China Delight Chinese Restaurant,http://www.tripadvisor.in/Restaurant_Review-g34438-d4197636-Reviews-China_Delight_Chinese_Restaurant-Miami_Florida.html,,,"13911 SW 42nd St, Ste 111, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
Taco Heat,http://www.tripadvisor.in/Restaurant_Review-g34438-d5217812-Reviews-Taco_Heat-Miami_Florida.html,,,"Miami, FL 33125",TripAdvisor,33125,TRUE,33125
Daily Bread Marketplace,http://www.tripadvisor.in/Restaurant_Review-g34438-d466645-Reviews-Daily_Bread_Marketplace-Miami_Florida.html,"472 of 3,600",41,"2400 SW 27th St, Miami, FL 33133-2236",TripAdvisor,-2236,FALSE,33133
Victorino's sub & pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d4835724-Reviews-Victorino_s_sub_pizza-Miami_Florida.html,,,"10548 Sw 8 St, Miami, FL 33174",TripAdvisor,33174,TRUE,33174
Oasis Cafe,http://www.tripadvisor.in/Restaurant_Review-g34438-d465723-Reviews-Oasis_Cafe-Miami_Florida.html,"1,618 of 3,600",4,"976 41st St, Miami, FL 33127",TripAdvisor,33127,TRUE,33127
Brio Tuscan Grill,http://www.tripadvisor.in/Restaurant_Review-g34438-d4003835-Reviews-Brio_Tuscan_Grill-Miami_Florida.html,"429 of 3,600",42,"8888 SW 136 St, The Falls, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
Quiznos,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562596-Reviews-Quiznos-Miami_Florida.html,,,"13710 SW 56th St, Miami, FL 33175",TripAdvisor,33175,TRUE,33175
Vino's in the Grove,http://www.tripadvisor.in/Restaurant_Review-g34438-d4562962-Reviews-Vino_s_in_the_Grove-Miami_Florida.html,"405 of 3,600",3,"3409 Main Highway, Miami, FL 33133",TripAdvisor,33133,TRUE,33133
Sunset Bakery and Cafeteria,http://www.tripadvisor.in/Restaurant_Review-g34438-d4207886-Reviews-Sunset_Bakery_and_Cafeteria-Miami_Florida.html,,,"8788 Sw 72nd St, Miami, FL 33173",TripAdvisor,33173,TRUE,33173
McDonald's,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182180-Reviews-McDonald_s-Miami_Florida.html,,,"8841 SW 107th Ave, Miami, FL 33176",TripAdvisor,33176,TRUE,33176
Little Caesars Pizza,http://www.tripadvisor.in/Restaurant_Review-g34438-d5099848-Reviews-Little_Caesars_Pizza-Miami_Florida.html,,,"11728 SW 104th St, Miami, FL 33186-3601",TripAdvisor,-3601,FALSE,33186
Dimendiva,http://www.tripadvisor.in/Restaurant_Review-g34438-d4836026-Reviews-Dimendiva-Miami_Florida.html,,,"99 Nw 183rd Street Suite#240, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
Power Smoothie Hammocks,http://www.tripadvisor.in/Restaurant_Review-g34438-d4369043-Reviews-Power_Smoothie_Hammocks-Miami_Florida.html,,,"10201 Hammocks Blvd Ste 139, Ste 132, Miami, FL 33196",TripAdvisor,33196,TRUE,33196
Quiznos,http://www.tripadvisor.in/Restaurant_Review-g34438-d879237-Reviews-Quiznos-Miami_Florida.html,"1,232 of 3,600",1,"19925 NW 2nd Ave, Miami, FL 33169",TripAdvisor,33169,TRUE,33169
KFC,http://www.tripadvisor.in/Restaurant_Review-g34438-d4478675-Reviews-KFC-Miami_Florida.html,"1,643 of 3,600",1,"6195 NW 27th Ave, Miami, FL 33142",TripAdvisor,33142,TRUE,33142
FMG Palencia,http://www.tripadvisor.in/Restaurant_Review-g34438-d4182092-Reviews-FMG_Palencia-Miami_Florida.html,,,"901 NW 17th St, Ste E, Miami, FL 33136",TripAdvisor,33136,TRUE,33136
La Fogata,http://www.tripadvisor.in/Restaurant_Review-g34438-d881274-Reviews-La_Fogata-Miami_Florida.html,"784 of 3,600",15,"8732 Mills Dr, Miami, FL 33183-4808",TripAdvisor,-4808,FALSE,33183
La Patagonia Argentina,http://www.tripadvisor.in/Restaurant_Review-g34438-d544978-Reviews-La_Patagonia_Argentina-Miami_Florida.html,"26 of 3,600",109,"4802 NW 7th St, Miami, FL 33126-2102",TripAdvisor,-2102,FALSE,33126
